image_index,beautiful_cat_score,cute_cat_score,lovely_cat_score,charming_cat_score,adorable_cat_score,elegant_cat_score,graceful_cat_score,pretty_cat_score,handsome_cat_score,gorgeous_cat_score,photogenic_cat_score,delightful_cat_score,attractive_cat_score,sweet_cat_score,stunning_cat_score,majestic_cat_score,fluffy_cat_score,playful_cat_score,happy_cat_score,appealing_cat_score,total_score,image_url
159,0.84762937,0.6066054,0.9246122,0.8887782,0.79117614,0.37860042,0.65533125,0.56468,0.78049064,0.7340301,0.8859826,0.80366427,0.661005,0.8119822,0.87517196,0.14547136,0.27778473,0.7148913,0.7463463,0.23937297,13.333608,https://storage.googleapis.com/pretty_cats/image_159.jpg
160,0.7540083,0.47408855,0.30804548,0.42710733,0.43404517,0.535895,0.6342009,0.4595588,0.17489417,0.45351285,0.31595853,0.56238496,0.12682594,0.44716936,0.2894678,0.09967543,0.49296233,0.5613379,0.10213388,0.46188802,8.115161,https://storage.googleapis.com/pretty_cats/image_160.jpg
161,0.7631605,0.36273682,0.8024237,0.7511087,0.48396137,0.47632796,0.50689083,0.43430805,0.86222005,0.46132725,0.7993071,0.8497044,0.8708905,0.5131858,0.82323104,0.5792577,0.37501508,0.537535,0.6438652,0.49234164,12.388799,https://storage.googleapis.com/pretty_cats/image_161.jpg
162,0.65511066,0.34269997,0.46626553,0.20888156,0.22077066,0.75191474,0.7432426,0.2638372,0.4976597,0.34696946,0.39479554,0.9539325,0.68225217,0.65211725,0.17232686,0.16528054,0.44409242,0.9028585,0.9669243,0.6628613,10.494793,https://storage.googleapis.com/pretty_cats/image_162.jpg
163,0.76555365,0.34417516,0.460722,0.5080507,0.541487,0.61502016,0.75081265,0.25544086,0.5276217,0.46350825,0.573822,0.8644294,0.41680452,0.41871783,0.61448485,0.4620179,0.74307585,0.22984706,0.26054156,0.5345418,10.350676,https://storage.googleapis.com/pretty_cats/image_163.jpg
164,0.97001195,0.9322193,0.9329678,0.9393479,0.80880183,0.23346496,0.26526296,0.6963133,0.57045615,0.8509386,0.81867796,0.9581536,0.75613004,0.88983965,0.95109767,0.18848264,0.3953585,0.9650087,0.73944706,0.5156828,14.377664,https://storage.googleapis.com/pretty_cats/image_164.jpg
165,0.86685884,0.5509764,0.78237677,0.7474064,0.5524893,0.8533126,0.83371335,0.5907391,0.78370667,0.76323533,0.32999194,0.8473565,0.270969,0.8689671,0.73304784,0.02002902,0.51940656,0.480203,0.5625116,0.34702352,12.30432,https://storage.googleapis.com/pretty_cats/image_165.jpg
166,0.29521406,0.20032078,0.63359445,0.43814933,0.15162133,0.4382099,0.49361214,0.35145232,0.19512725,0.15974383,0.5156456,0.6820586,0.6323662,0.32276857,0.633911,0.10129285,0.058751244,0.43627346,0.54323953,0.49818802,7.781541,https://storage.googleapis.com/pretty_cats/image_166.jpg
167,0.6186832,0.373562,0.39851204,0.6360472,0.4146947,0.5682245,0.35365883,0.40429842,0.049774982,0.17322783,0.8345492,0.6493988,0.42408216,0.35019132,0.47886154,0.10968677,0.43715793,0.79739577,0.31155613,0.5931445,8.976707,https://storage.googleapis.com/pretty_cats/image_167.jpg
168,0.9689645,0.8875356,0.81523275,0.95363635,0.9796387,0.91241324,0.83448935,0.53237766,0.8264075,0.9670952,0.9323632,0.92362136,0.7337739,0.93544567,0.99239963,0.4223166,0.93243587,0.8850153,0.8938626,0.8698153,17.198841,https://storage.googleapis.com/pretty_cats/image_168.jpg
169,0.4702405,0.417946,0.7334131,0.41153666,0.25629938,0.6011619,0.42890975,0.14201073,0.6231104,0.2569882,0.14401501,0.83362585,0.25216675,0.32359803,0.20091848,0.03344098,0.36951366,0.056253657,0.27842844,0.1920754,7.0256524,https://storage.googleapis.com/pretty_cats/image_169.jpg
170,0.8145336,0.61320984,0.2862889,0.8021829,0.60577995,0.8484861,0.88338816,0.584507,0.60002404,0.430088,0.6478039,0.34270343,0.26692533,0.48969224,0.57763964,0.6692316,0.44473058,0.39214543,0.44827297,0.57181937,11.319452,https://storage.googleapis.com/pretty_cats/image_170.jpg
171,0.84708756,0.15137394,0.56533575,0.36640024,0.38903,0.8647989,0.8678553,0.4988861,0.52818406,0.5531569,0.569285,0.6966819,0.63324994,0.4415112,0.5386799,0.5216811,0.64331484,0.020338774,0.64993155,0.4179896,10.764772,https://storage.googleapis.com/pretty_cats/image_171.jpg
172,0.85405165,0.6699427,0.5232729,0.60247093,0.8534889,0.61817515,0.506312,0.6368857,0.18868285,0.7727364,0.4474867,0.48760334,0.18627454,0.7093417,0.8227901,0.018129641,0.520223,0.27232912,0.054390587,0.5777378,10.322326,https://storage.googleapis.com/pretty_cats/image_172.jpg
173,0.60300165,0.29013792,0.5914454,0.36129412,0.46676394,0.22407337,0.54836506,0.44102684,0.90741205,0.526348,0.43612102,0.57470715,0.23605157,0.6086395,0.53436285,0.24612577,0.21822746,0.11670148,0.73553854,0.3311903,8.997534,https://storage.googleapis.com/pretty_cats/image_173.jpg
174,0.694429,0.41036254,0.5478974,0.10864859,0.4520927,0.8154542,0.6550047,0.03191232,0.16582833,0.083282165,0.76132476,0.665715,0.6743027,0.5686965,0.3681359,0.037338816,0.2684246,0.7340469,0.52631235,0.71884155,9.28805,https://storage.googleapis.com/pretty_cats/image_174.jpg
175,0.6095695,0.8204287,0.9338703,0.58489966,0.96508217,0.012343656,0.08313332,0.759936,0.48494175,0.5056188,0.7554813,0.73848015,0.6559067,0.8179735,0.82328707,0.12196103,0.434683,0.93341637,0.6806448,0.49410033,12.215757,https://storage.googleapis.com/pretty_cats/image_175.jpg
176,0.48518234,0.2244895,0.41295686,0.4095413,0.23378357,0.65200216,0.30709252,0.41529384,0.37271833,0.08405295,0.4577668,0.14284895,0.3621929,0.36595312,0.82544744,0.47296065,0.05748718,0.11879041,0.29464212,0.61647236,7.3116755,https://storage.googleapis.com/pretty_cats/image_176.jpg
177,0.7212898,0.5348517,0.4945347,0.24878648,0.54967034,0.9312462,0.6830868,0.23445699,0.29665664,0.38647938,0.1074009,0.92545086,0.14089426,0.68017614,0.49398977,0.06451556,0.12910305,0.9593743,0.9107278,0.5039639,9.996655,https://storage.googleapis.com/pretty_cats/image_177.jpg
178,0.73159343,0.6265705,0.28999612,0.46715134,0.6034258,0.70057684,0.6958364,0.2995196,0.5927375,0.80524033,0.05652006,0.69882745,0.106324665,0.85889804,0.22213605,0.04258139,0.46530208,0.51643735,0.85344464,0.7095073,10.342628,https://storage.googleapis.com/pretty_cats/image_178.jpg
179,0.98408616,0.94353783,0.804047,0.90916705,0.9807885,0.06899712,0.27833876,0.9194683,0.45382866,0.95039743,0.84634715,0.73599756,0.6765781,0.95420957,0.96315145,0.3982396,0.9565723,0.82683414,0.19116248,0.5740618,14.41581,https://storage.googleapis.com/pretty_cats/image_179.jpg
180,0.87664986,0.59839976,0.6351906,0.7173798,0.2016667,0.33083296,0.21144705,0.68920964,0.2101752,0.31384227,0.40293023,0.5291769,0.5454323,0.74798685,0.8612111,0.5077561,0.55802685,0.63699293,0.5456579,0.52253485,10.6425,https://storage.googleapis.com/pretty_cats/image_180.jpg
181,0.6644221,0.40683296,0.46274993,0.4612912,0.53339887,0.58311343,0.85788095,0.5010357,0.2239404,0.66658413,0.19421645,0.63418007,0.29397503,0.5772645,0.33530876,0.0849305,0.64154696,0.04323543,0.40033534,0.6024591,9.168701,https://storage.googleapis.com/pretty_cats/image_181.jpg
182,0.6416606,0.7053765,0.6318095,0.72213835,0.62828267,0.5846371,0.38468593,0.8728099,0.1458086,0.70908993,0.13461119,0.5459988,0.37247133,0.68843323,0.64251924,0.057600234,0.17969216,0.8813459,0.63704,0.41174364,10.577755,https://storage.googleapis.com/pretty_cats/image_182.jpg
183,0.91121274,0.8063462,0.8291156,0.6324114,0.3859793,0.94830376,0.87765676,0.5414841,0.6272268,0.7535846,0.6115183,0.80287206,0.4930353,0.8572001,0.9244659,0.13254066,0.1815541,0.9631773,0.76034945,0.26191753,13.301952,https://storage.googleapis.com/pretty_cats/image_183.jpg
184,0.9463569,0.2593509,0.5081389,0.70764977,0.45087737,0.81890714,0.94896656,0.18709758,0.68196386,0.7287389,0.29799476,0.91148657,0.2960485,0.49012268,0.77012295,0.37554723,0.64638,0.28934544,0.7690288,0.50891113,11.593036,https://storage.googleapis.com/pretty_cats/image_184.jpg
185,0.9348324,0.9431463,0.7530139,0.7851532,0.98337907,0.16420105,0.3596127,0.7923666,0.041392967,0.78457093,0.39691386,0.86988175,0.49031615,0.9695081,0.8096178,0.205996,0.7618622,0.870821,0.34387904,0.573301,12.833765,https://storage.googleapis.com/pretty_cats/image_185.jpg
186,0.710491,0.772727,0.9503431,0.83416796,0.95906305,0.18150903,0.17721577,0.8002222,0.7969905,0.584821,0.92711735,0.7084443,0.65909326,0.8731392,0.9597203,0.09730877,0.43414122,0.8565587,0.3746995,0.30834928,12.966124,https://storage.googleapis.com/pretty_cats/image_186.jpg
187,0.49923706,0.6152269,0.8407785,0.36535007,0.8137639,0.0730116,0.21410546,0.7128549,0.7373004,0.45598486,0.32506177,0.6220536,0.16074535,0.79841626,0.42062467,0.032368395,0.211538,0.35726133,0.28111756,0.39967895,8.93648,https://storage.googleapis.com/pretty_cats/image_187.jpg
188,0.76058847,0.5571809,0.82172716,0.7374641,0.79372084,0.31106296,0.3067748,0.6066277,0.7825778,0.5220399,0.8403928,0.7892439,0.76191306,0.697952,0.94981915,0.30341205,0.26449895,0.77773476,0.5647034,0.4410438,12.590479,https://storage.googleapis.com/pretty_cats/image_188.jpg
189,0.525959,0.6974588,0.15812407,0.6576144,0.26804125,0.70813733,0.88528496,0.54232883,0.43512362,0.7011315,0.08396973,0.4128251,0.14426608,0.4848317,0.286315,0.19762163,0.5681762,0.17657037,0.5071273,0.3569456,8.7978525,https://storage.googleapis.com/pretty_cats/image_189.jpg
190,0.6119225,0.54622525,0.57307655,0.79117167,0.6159288,0.47243723,0.5864174,0.3113193,0.7573635,0.54123074,0.5007963,0.6843472,0.28915995,0.6362653,0.53484315,0.07224006,0.62917936,0.17346124,0.30005732,0.25806588,9.885508,https://storage.googleapis.com/pretty_cats/image_190.jpg
191,0.81329316,0.6710063,0.6180148,0.81843877,0.69241905,0.2180889,0.64860505,0.84988844,0.2380361,0.6058186,0.7796464,0.5390894,0.4745684,0.7622056,0.94122094,0.30227482,0.41166142,0.93830585,0.8225271,0.3793555,12.524464,https://storage.googleapis.com/pretty_cats/image_191.jpg
192,0.9105981,0.41125217,0.518959,0.6733016,0.6252075,0.5431146,0.67591083,0.5175961,0.46418753,0.62946594,0.63348514,0.76729745,0.34002748,0.7263858,0.8608759,0.082222566,0.45647365,0.47093573,0.55038226,0.50619763,11.363878,https://storage.googleapis.com/pretty_cats/image_192.jpg
193,0.89840114,0.5458607,0.6531191,0.8052735,0.6006771,0.8225853,0.88824445,0.72577775,0.7770353,0.8654732,0.2933966,0.7026229,0.4133925,0.4890045,0.6417377,0.50095224,0.7432892,0.65788496,0.28396982,0.25213403,12.56083,https://storage.googleapis.com/pretty_cats/image_193.jpg
194,0.71043724,0.28357598,0.33051932,0.41226807,0.20916569,0.86999506,0.80263954,0.25915164,0.7003323,0.33431518,0.22763394,0.7169024,0.16251966,0.39120242,0.47651446,0.62428236,0.5745239,0.41167665,0.50085354,0.5270764,9.525586,https://storage.googleapis.com/pretty_cats/image_194.jpg
195,0.39912942,0.21932836,0.51078725,0.33306202,0.30690625,0.22546992,0.5607803,0.30170715,0.82992566,0.17037693,0.32734317,0.48252958,0.27304518,0.33480394,0.50858366,0.28675172,0.37070495,0.038449194,0.48379132,0.24035819,7.2038345,https://storage.googleapis.com/pretty_cats/image_195.jpg
196,0.45781556,0.30588803,0.12129571,0.1077633,0.20338412,0.74738014,0.83778495,0.17288418,0.2427129,0.32385352,0.01172866,0.69656175,0.12310307,0.35528675,0.11903241,0.059271168,0.7656861,0.1606265,0.87439954,0.6354399,7.3218985,https://storage.googleapis.com/pretty_cats/image_196.jpg
197,0.93794787,0.61564493,0.90588534,0.94252855,0.84585196,0.33004722,0.45356864,0.90379906,0.72536147,0.87002033,0.9818049,0.9487742,0.94487643,0.8959815,0.99082315,0.63801193,0.60281444,0.93288714,0.85086495,0.54582053,15.863315,https://storage.googleapis.com/pretty_cats/image_197.jpg
198,0.7661611,0.47702834,0.648858,0.6343495,0.12718925,0.95657885,0.763307,0.30084065,0.6215746,0.6225185,0.44256026,0.7445726,0.53961164,0.40798467,0.38548672,0.5951235,0.8299318,0.26495114,0.69556546,0.7068212,11.531014,https://storage.googleapis.com/pretty_cats/image_198.jpg
199,0.57659876,0.5162387,0.5365396,0.5950004,0.48280108,0.49645337,0.717227,0.3847261,0.66638947,0.52234304,0.4792766,0.570429,0.49576816,0.21951848,0.775474,0.65411705,0.94917655,0.17840363,0.3599097,0.6454268,10.821817,https://storage.googleapis.com/pretty_cats/image_199.jpg
200,0.69650334,0.5564509,0.1626448,0.6608558,0.47894913,0.4737818,0.3630764,0.46025714,0.06264524,0.49059266,0.10470883,0.54790395,0.12424123,0.34105334,0.41082782,0.18339731,0.61936337,0.3712061,0.13263585,0.14478227,7.385877,https://storage.googleapis.com/pretty_cats/image_200.jpg
201,0.4724282,0.44960406,0.39234364,0.35274026,0.22643799,0.3667142,0.07945091,0.48853266,0.03340635,0.060891904,0.29146552,0.5380153,0.33801737,0.27161908,0.33031845,0.09877293,0.17572366,0.27148739,0.63868475,0.57870954,6.455364,https://storage.googleapis.com/pretty_cats/image_201.jpg
202,0.58617914,0.4451955,0.6879646,0.3920818,0.645635,0.60439533,0.68787783,0.4273701,0.7998356,0.5652865,0.13944468,0.31180817,0.08762695,0.5547508,0.84686434,0.27061123,0.63791764,0.39944187,0.6156707,0.6358953,10.341853,https://storage.googleapis.com/pretty_cats/image_202.jpg
203,0.54251444,0.24870378,0.5574167,0.3618048,0.25109637,0.3575802,0.3280226,0.31650338,0.6763657,0.30651733,0.72417396,0.6368685,0.6569648,0.4350852,0.31473958,0.32905772,0.50302356,0.3344073,0.28900158,0.5575851,8.727432,https://storage.googleapis.com/pretty_cats/image_203.jpg
204,0.9519717,0.6834389,0.526852,0.9002083,0.4287276,0.9699841,0.67320174,0.48460162,0.31924573,0.643142,0.6626724,0.92745614,0.81716305,0.5702547,0.7854674,0.6496351,0.30778536,0.92330205,0.8258834,0.51104796,13.562041,https://storage.googleapis.com/pretty_cats/image_204.jpg
205,0.91532975,0.9729739,0.9854057,0.83185333,0.97849494,0.11160492,0.05416911,0.70164996,0.13775797,0.76458657,0.9369071,0.95327723,0.71955377,0.96225375,0.9351052,0.14769343,0.39029202,0.9938332,0.4250332,0.87246674,13.790243,https://storage.googleapis.com/pretty_cats/image_205.jpg
206,0.4220947,0.16137984,0.70426065,0.19464692,0.26904607,0.23068443,0.022439348,0.42001823,0.27234495,0.06107398,0.44280308,0.3325665,0.5681542,0.14522731,0.57079726,0.113213524,0.0025481621,0.60602266,0.17745228,0.2849808,6.001755,https://storage.googleapis.com/pretty_cats/image_206.jpg
207,0.66299635,0.7370461,0.4040784,0.43688667,0.5129313,0.17271894,0.43186823,0.26796228,0.21029554,0.50559306,0.19464514,0.86541724,0.19892384,0.8236325,0.23689188,0.016907271,0.7782947,0.34904763,0.81626993,0.6572476,9.2796545,https://storage.googleapis.com/pretty_cats/image_207.jpg
208,0.9110872,0.52986115,0.7866926,0.68778116,0.79801595,0.93839955,0.9113515,0.71726066,0.8603148,0.9344554,0.165678,0.39304096,0.5015292,0.18626009,0.9944184,0.86958426,0.45518208,0.12165171,0.2110771,0.523909,12.497549,https://storage.googleapis.com/pretty_cats/image_208.jpg
209,0.29588553,0.45352465,0.44998783,0.5985712,0.21776122,0.27749938,0.16759326,0.37466064,0.4498066,0.2189615,0.6559682,0.45143795,0.49270397,0.22947991,0.32147333,0.34408006,0.48823956,0.12815131,0.023451813,0.40697017,7.046208,https://storage.googleapis.com/pretty_cats/image_209.jpg
210,0.9166989,0.94567627,0.8796145,0.6461969,0.96828073,0.32171425,0.40941077,0.86002994,0.6412908,0.81218517,0.8335274,0.7952199,0.4293219,0.9202295,0.94532263,0.44858715,0.71600497,0.8756053,0.5183443,0.54730296,14.430567,https://storage.googleapis.com/pretty_cats/image_210.jpg
211,0.54399335,0.6080596,0.61783874,0.5499508,0.5710206,0.27026048,0.5037388,0.47165766,0.825685,0.67695075,0.19271615,0.6392559,0.38916153,0.6956624,0.37527353,0.13770156,0.7427805,0.03815986,0.30773458,0.6134374,9.771041,https://storage.googleapis.com/pretty_cats/image_211.jpg
212,0.48665747,0.4394908,0.74472487,0.39648935,0.762471,0.050712526,0.28700027,0.80384207,0.5680148,0.47889817,0.5490839,0.29099387,0.65811247,0.63774806,0.7928814,0.18957296,0.90338963,0.7667272,0.55259585,0.6016443,10.961052,https://storage.googleapis.com/pretty_cats/image_212.jpg
213,0.2861252,0.25378767,0.22261761,0.18120603,0.17755587,0.29431084,0.25799468,0.19444339,0.036468152,0.09377797,0.043983348,0.147343,0.071994886,0.18951935,0.24963833,0.16926852,0.08675787,0.082661904,0.34409595,0.6485655,4.032116,https://storage.googleapis.com/pretty_cats/image_213.jpg
214,0.42409566,0.17771804,0.7016695,0.35502768,0.7613195,0.044091426,0.65966773,0.64571005,0.8589214,0.38591287,0.54402745,0.68303597,0.56792444,0.559055,0.7680026,0.17317921,0.53176695,0.20388952,0.63977563,0.6338375,10.318628,https://storage.googleapis.com/pretty_cats/image_214.jpg
215,0.83789974,0.3259822,0.3326842,0.6023892,0.50451887,0.52022356,0.6369752,0.33090433,0.70669234,0.5859755,0.50225586,0.70750296,0.32089612,0.55661803,0.7758295,0.24819203,0.35132936,0.38263696,0.59554535,0.44791353,10.272965,https://storage.googleapis.com/pretty_cats/image_215.jpg
216,0.7570732,0.4206177,0.79705995,0.63851136,0.70948917,0.173598,0.5146666,0.7312277,0.7256194,0.5532686,0.9143038,0.7956553,0.86303246,0.75004965,0.92023253,0.43234006,0.695064,0.9220875,0.88638484,0.62011355,13.820395,https://storage.googleapis.com/pretty_cats/image_216.jpg
217,0.75714296,0.2380174,0.65502787,0.5792252,0.3442432,0.49233258,0.6075831,0.5984245,0.56866753,0.36819047,0.294074,0.6850382,0.23938373,0.40807033,0.45884928,0.17750046,0.4204704,0.6487072,0.17679955,0.2581623,8.97591,https://storage.googleapis.com/pretty_cats/image_217.jpg
218,0.5430966,0.2558499,0.7880558,0.48456493,0.32094768,0.14266759,0.55065787,0.12731422,0.8561436,0.5992731,0.3959085,0.8154674,0.18195634,0.2142756,0.703052,0.029763509,0.24065328,0.091212,0.31022888,0.1496493,7.800738,https://storage.googleapis.com/pretty_cats/image_218.jpg
219,0.059216525,0.09264913,0.35926184,0.13226151,0.44573876,0.017174711,0.22879733,0.31049058,0.86226153,0.07745207,0.3539427,0.2047025,0.28858516,0.1119803,0.13858218,0.11693132,0.7012969,0.0023957554,0.024854032,0.16770104,4.696276,https://storage.googleapis.com/pretty_cats/image_219.jpg
220,0.6708404,0.42165694,0.715372,0.75228775,0.7964208,0.13811927,0.51186675,0.62943256,0.71090865,0.3647723,0.8755482,0.5923378,0.59466755,0.59092075,0.79971254,0.14611319,0.36684442,0.5104383,0.37420896,0.45641688,11.018887,https://storage.googleapis.com/pretty_cats/image_220.jpg
221,0.89318544,0.41283202,0.49367318,0.5802275,0.5955027,0.7058524,0.7851706,0.63212717,0.80158603,0.65817815,0.7062031,0.742109,0.5473729,0.7193848,0.87668675,0.56740487,0.63975143,0.4005506,0.7465662,0.43284053,12.937205,https://storage.googleapis.com/pretty_cats/image_221.jpg
222,0.7160492,0.5462177,0.7993823,0.58544046,0.71084946,0.49992087,0.2940257,0.5399092,0.77521944,0.6475545,0.36930528,0.5864331,0.30539903,0.7004744,0.8692073,0.09055264,0.07482931,0.57513136,0.53255713,0.5779495,10.796408,https://storage.googleapis.com/pretty_cats/image_222.jpg
223,0.8101963,0.7414284,0.7207377,0.7301362,0.89719415,0.22885321,0.44591781,0.7459511,0.63129026,0.62550825,0.3950494,0.49442932,0.29087698,0.86043376,0.86522186,0.07315696,0.35359907,0.47013646,0.43480766,0.46905518,11.28398,https://storage.googleapis.com/pretty_cats/image_223.jpg
224,0.53384936,0.7352178,0.287986,0.7772332,0.3110315,0.3875061,0.25319573,0.25882256,0.48755664,0.45273533,0.57126874,0.65914035,0.24324092,0.55157375,0.65767974,0.05685081,0.7072045,0.03838374,0.016438581,0.16423665,8.151152,https://storage.googleapis.com/pretty_cats/image_224.jpg
225,0.5535571,0.6211159,0.53338087,0.49898672,0.29637617,0.41622508,0.16451305,0.21563612,0.25103685,0.14655422,0.45919168,0.37382537,0.5276745,0.26200047,0.3999732,0.3224526,0.33636937,0.5852558,0.6337078,0.82486814,8.422702,https://storage.googleapis.com/pretty_cats/image_225.jpg
226,0.9471433,0.5400063,0.86155456,0.969801,0.9031353,0.60788184,0.9316953,0.80660284,0.9771917,0.86107975,0.9662673,0.7878378,0.8489648,0.77617854,0.9818169,0.9806512,0.9668452,0.16199309,0.9054896,0.5566072,16.338745,https://storage.googleapis.com/pretty_cats/image_226.jpg
227,0.9540675,0.4213886,0.50662196,0.73153085,0.36115986,0.8699318,0.84021235,0.6968,0.5807668,0.50451696,0.77710825,0.69783896,0.42766234,0.5078657,0.9344148,0.9617892,0.57234657,0.48650876,0.557628,0.40306336,12.793222,https://storage.googleapis.com/pretty_cats/image_227.jpg
228,0.08774353,0.0877791,0.18945812,0.1719113,0.23348235,0.16885963,0.34244093,0.15411524,0.6718395,0.083924696,0.45966822,0.23602027,0.28900865,0.074639514,0.22079626,0.19258235,0.72114176,0.0010517486,0.02485117,0.2194685,4.6307836,https://storage.googleapis.com/pretty_cats/image_228.jpg
